1.1631601313631545,3.858623876593308,785,1638188438
6.778981240806151,7.625280908146154,637,1638188498
8.311511143720375,4.153929879618779,1121,1638188558
1.9928832078619285,6.4302360801011185,1827,1638188618
2.057257763330256,9.511868672813627,177,1638188678
6.04092041277943,8.434605072878693,430,1638188738
5.389346637036051,9.208798403950112,1465,1638188798
2.37543580540747,5.59195755598438,376,1638188858
9.476633514387808,4.773354258330399,299,1638188918
6.452193404752435,2.238566287947231,1541,1638188978
8.722218179906342,9.897473435069701,1566,1638189038
9.51253174565241,0.09476423138352286,404,1638189098
0.6423302462920011,6.785995200479974,47,1638189158
2.9872013783917883,1.2007218558676047,1414,1638189218
6.690309549779875,8.809095979438442,527,1638189278
0.9955028820197653,8.840454619624962,946,1638189338
5.4225064068739846,5.772181378789813,1274,1638189398
2.023876632380357,7.935241282494094,45,1638189458
1.217683011640347,5.577829713442064,1883,1638189518
4.584187008549234,7.595265573997406,1488,1638189578
9.507232971358308,4.046821495126178,1609,1638189638
2.2711182780925054,5.150102615478726,1804,1638189698
5.887840065851736,1.6194170466500135,1099,1638189758
0.04659156600793746,4.450947097809586,675,1638189818
3.0338605208512526,2.116705775234257,1371,1638189878
0.37131349416837933,7.572880534369925,731,1638189938
8.005284282722334,5.9931511846802366,895,1638189998
4.006955946531785,5.896255564104237,704,1638190058
9.612726257638046,8.600340443760091,1910,1638190118
0.6817928524806127,7.953567836256502,1680,1638190178
8.788845335952395,8.183455817554881,1981,1638190238
9.796077844066641,8.142614308977391,1617,1638190298
1.7241324635249888,7.908257596289126,300,1638190358
2.9407175834768076,1.3821845046348624,1621,1638190418
1.9360542750893217,9.130491935630861,223,1638190478
7.026171389303883,4.8487796833669305,658,1638190538
5.000747639962056,2.485112180178467,1407,1638190598
6.128697801748285,2.439986851837869,529,1638190658
0.5992185075347589,2.9453643404974206,694,1638190718
2.0390044200834834,2.214095723879177,919,1638190778
6.591029930739355,6.256232422093752,1486,1638190838
5.718625319463716,8.926440094566445,426,1638190898
6.466166192758633,6.897969195851735,1824,1638190958
2.2894277656167974,4.737029247889311,1873,1638191018
9.799901098172866,7.4254328856325085,148,1638191078
4.601780050045115,2.483451369680425,1272,1638191138
6.5045280279174005,7.213662962965204,657,1638191198
1.4574428278672968,0.9981054765317576,153,1638191258
2.8739026577423923,6.928891554074847,1888,1638191318
8.876689293264011,5.332635398090721,394,1638191378
3.004786983113401,0.08770262819824626,1357,1638191438
6.0603662248999965,7.297294399566811,682,1638191498
8.14520454034049,3.5244530733159305,183,1638191558
1.465884744693432,1.3186858288503889,701,1638191618
7.286286845199973,3.2431987529141946,172,1638191678
6.279237714593697,2.442469806193305,563,1638191738
9.147945075769162,5.128081398813757,690,1638191798
5.5384306629936795,2.8376804651886864,1015,1638191858
2.394278073000611,9.895732631982655,1067,1638191918
9.420516268876174,7.526031827447247,298,1638191978
3.2614139016103785,2.12984785521936,1357,1638192038
0.3284741567729288,2.6181378278775402,60,1638192098
6.376051781325919,1.4953471069189994,365,1638192158
3.0543327783987917,5.822090922418911,1067,1638192218
1.3895394735212618,1.1551292664893609,1054,1638192278
2.554202288369721,0.740502992716976,1704,1638192338
2.459513509496274,0.8351054803340552,1636,1638192398
4.584886625630431,5.678418959109183,947,1638192458
6.613311927009207,7.741168987019576,291,1638192518
5.724183237739626,8.798361385280922,133,1638192578
3.567525708882161,7.447822745107584,640,1638192638
7.42255423943622,4.289900998390845,665,1638192698
9.23360823946485,6.2824026158829405,1993,1638192758
7.995796949226101,8.802059886006168,641,1638192818
5.122203734446083,5.648733921409468,1137,1638192878
7.393243400293085,8.42385169201938,788,1638192938
5.247799848107299,9.931219135386618,192,1638192998
2.3509449385737815,4.879743208456148,498,1638193058
8.227231459407765,5.025290898229833,272,1638193118
8.365251323802147,4.293567235103155,131,1638193178
4.974904404791888,3.7981171969168614,682,1638193238
1.221794410195769,9.040427437230237,1848,1638193298
2.032225914908544,6.781472241325911,405,1638193358
7.375042537583985,6.770526392617379,1785,1638193418
5.2142488955771285,7.1783524521391975,1357,1638193478
0.854139534390449,9.168525551804768,513,1638193538
5.392859902014127,0.1819416487388703,1293,1638193598
3.6948039870392444,4.154639146535502,1275,1638193658
0.11563251862356627,6.2139145032232275,621,1638193718
5.910000027651902,4.749242169307283,16,1638193778
8.167718567630844,3.6997716641525304,958,1638193838
2.0710138284356114,5.767060109718333,303,1638193898
0.43028713832604426,5.3520677479970935,1185,1638193958
7.485146322444024,4.826232729723847,1627,1638194018
1.8761617162156508,1.9193896003239541,1584,1638194078
8.249097488944402,2.4631685156715157,1341,1638194138
9.424975484680909,3.414951637023369,1904,1638194198
8.22195788026561,6.089690820617212,1369,1638194258
6.502659788545209,1.1199672099159386,1992,1638194318
9.018104820177298,7.61262685804807,1034,1638194378
